"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.357669006E2,-6.780402035E-1,-5.771413518E0,4.404688840E0,7.291792392E0
2.357769046E2,-8.110453561E-1,-5.606399830E0,4.147936431E0,7.021031994E0
2.357869086E2,-1.105870740E0,-5.262506366E0,4.030083461E0,6.720007147E0
2.357969126E2,-1.375216297E0,-4.447008648E0,3.667664849E0,5.926117719E0
2.358069166E2,-1.476319918E0,-3.270835372E0,2.813897688E0,4.560252705E0
2.358169196E2,-2.062689814E0,-2.215818159E0,2.015377214E0,3.636795938E0
2.358269236E2,-2.750929900E0,-1.115816562E0,1.688695761E0,3.415311887E0
2.358369276E2,-2.833193500E0,-3.180359066E-2,1.774793819E0,3.343335158E0
2.358469316E2,-2.644907601E0,9.550877130E-1,2.049961302E0,3.479952600E0
2.358569356E2,-2.382091337E0,1.707072390E0,2.251546693E0,3.695662024E0
2.358669396E2,-2.114547307E0,2.184722666E0,2.652976466E0,4.035171319E0
2.358769436E2,-1.416178089E0,2.575779186E0,2.969859594E0,4.178548170E0
2.358869476E2,-6.399394539E-1,2.862413791E0,3.428319601E0,4.511796815E0
2.358969506E2,-2.564135626E-1,2.983476883E0,4.151550303E0,5.118813548E0
2.359069546E2,-3.799199134E-2,2.797645937E0,4.822858315E0,5.575681887E0
2.359169586E2,2.364461982E-1,2.683604767E0,5.411311573E0,6.044827068E0
2.359269626E2,6.214011490E-2,2.318144433E0,6.141924677E0,6.565127093E0
2.359369666E2,-7.238864672E-1,1.915678241E0,6.533552470E0,6.846980548E0
2.359469706E2,-2.110479400E0,1.689555302E0,6.705790393E0,7.230238254E0
2.359569746E2,-3.446604137E0,1.720167814E0,6.823598925E0,7.835787112E0
2.359669786E2,-4.291767119E0,2.046460574E0,7.117039688E0,8.559177519E0
2.359769816E2,-4.941393070E0,2.529238858E0,7.281555194E0,9.156170636E0
2.359869856E2,-5.375733604E0,3.076135370E0,7.118787421E0,9.436008422E0
2.359969896E2,-5.699379330E0,3.671960798E0,6.616538494E0,9.473373342E0
2.360069936E2,-5.931800305E0,4.066126283E0,6.246097502E0,9.525406648E0
2.360169976E2,-6.216835696E0,4.299545962E0,5.998064461E0,9.649451737E0
2.360270016E2,-6.376306808E0,4.382568238E0,5.721017536E0,9.622589803E0
2.360370056E2,-6.451904290E0,4.361616495E0,5.281391703E0,9.409775010E0
2.360470096E2,-6.567406679E0,4.212019576E0,4.604629701E0,9.059500764E0
2.360570126E2,-6.612999759E0,3.803658805E0,3.998188361E0,8.613077051E0
2.360670166E2,-6.726931002E0,3.014685227E0,3.456132467E0,8.141546496E0
2.360770206E2,-6.615771339E0,2.029203687E0,2.403891804E0,7.325625831E0
2.360870246E2,-5.889992713E0,8.572076619E-1,-2.299797624E-2,5.952087704E0
2.360970286E2,-4.149258487E0,-6.261455798E-1,-2.841386619E0,5.067729491E0
2.361070326E2,-1.337237462E0,-2.557379168E0,-9.529628348E0,9.957018063E0
2.361170366E2,5.424750813E0,-4.730806183E0,-2.858096090E1,2.947337399E1
2.361270406E2,1.500349110E1,-7.134523448E0,-2.512399345E1,3.012011316E1
2.361370436E2,1.710570195E1,-9.797409775E0,-6.130012729E0,2.064391759E1
2.361470476E2,1.251033190E1,-1.138105095E1,-2.643308680E0,1.711793813E1
2.361570516E2,7.069948552E0,-1.133720619E1,-6.675063275E0,1.493562474E1
2.361670556E2,4.951767200E0,-7.908913486E0,-9.274433638E0,1.315621641E1
2.361770600E2,4.039327032E0,-3.079123882E0,-8.363008254E0,9.784532375E0
2.361870640E2,2.542697979E0,3.087066740E-1,-4.995169913E0,5.613584887E0
2.361970680E2,5.933564410E-1,2.442830459E0,-1.498121847E0,2.926407625E0
2.362070720E2,-1.513398867E0,3.980603153E0,7.301777789E-1,4.320733407E0
2.362170750E2,-3.600780303E0,5.011255603E0,2.239335953E0,6.564520319E0
2.362270790E2,-5.826852139E0,5.031661801E0,3.102322125E0,8.300254749E0
2.362370830E2,-8.155636750E0,3.053225979E0,4.631913102E0,9.863631110E0
2.362470870E2,-9.397466072E0,9.835016727E-4,7.589200598E0,1.207925226E1
2.362570910E2,-8.563908643E0,-2.731624441E0,1.109317147E1,1.427798153E1
2.362670950E2,-5.958170078E0,-5.195535282E0,1.175010265E1,1.416186039E1
2.362770990E2,-1.957523255E0,-7.722068049E0,1.041542539E1,1.311271590E1
2.362871030E2,1.329513290E0,-9.711726431E0,8.404866132E0,1.291228138E1
2.362971060E2,2.430634629E0,-1.002093597E1,7.382699161E0,1.268193160E1
2.363071100E2,3.445252845E0,-9.204797977E0,7.020892167E0,1.207853467E1
2.363171140E2,3.847802945E0,-6.823856202E0,3.766744748E0,8.692466104E0
2.363271180E2,8.648412019E-1,-4.068664559E0,-8.194873468E-1,4.239521330E0
2.363371220E2,-3.463857808E0,-1.293423983E0,-7.112663047E0,8.016310382E0
2.363471260E2,-7.364904914E0,1.988999986E0,-9.830029052E0,1.244296655E1
2.363571300E2,-7.693283960E0,4.261977602E0,-6.304483119E0,1.082116346E1
2.363671340E2,-6.743251165E0,4.568478121E0,-1.609883480E0,8.302659420E0
2.363771370E2,-5.670459001E0,3.471308330E0,1.555672774E0,6.828191897E0
2.363871410E2,-4.642443353E0,2.838427343E0,3.464384058E0,6.450651669E0
2.363971450E2,-3.526690818E0,2.481658895E0,5.037531821E0,6.631206967E0
2.364071490E2,-2.577522534E0,1.908793729E0,5.968158292E0,6.775398830E0
2.364171530E2,-1.907574584E0,9.466045725E-1,6.246699765E0,6.599709006E0
2.364271570E2,-1.350627878E-1,-3.944543374E-1,6.508208299E0,6.521549773E0
2.364371610E2,2.286478544E0,-1.245385013E0,7.059900112E0,7.524703154E0
2.364471640E2,3.865322372E0,-1.693814414E0,5.859775472E0,7.221266709E0
2.364571680E2,5.189039610E0,-1.964153997E0,6.435750772E0,8.497230196E0
2.364671720E2,5.996496238E0,-1.593415967E0,7.526388638E0,9.754151296E0
2.364771760E2,5.506148733E0,-5.409229964E-1,6.140981521E0,8.265707810E0
2.364871800E2,4.873895444E0,5.326667279E-1,4.612777212E0,6.731738575E0
2.364971840E2,4.035879806E0,1.372598206E0,2.636031235E0,5.012086623E0
2.365071880E2,2.957714635E0,2.146340373E0,1.073386241E0,3.808807016E0
2.365171920E2,1.825603053E0,2.744790031E0,1.102046661E-1,3.298309247E0
2.365271950E2,8.881426486E-1,3.078540330E0,-5.137645800E-1,3.245021105E0
2.365371990E2,2.059152541E-1,3.080605567E0,-1.446361124E0,3.409470963E0
2.365472030E2,-2.881996116E-1,2.550708080E0,-3.155183586E0,4.067475161E0
2.365572070E2,-1.217154656E0,1.092179777E0,-7.497549001E0,7.673823242E0
2.365672110E2,-1.985969667E0,-6.414927667E-1,-1.251424018E1,1.268707199E1
2.365772150E2,-1.544533536E0,-1.344603492E0,-1.248973449E1,1.265650071E1
2.365872190E2,-4.682421058E-2,-8.997192585E-1,-8.633862977E0,8.680741740E0
2.365972220E2,8.863335201E-1,-6.244288373E-1,-5.136488344E0,5.249667703E0
2.366072260E2,9.059219849E-1,-6.490122861E-1,-3.205974840E0,3.394139989E0
2.366172300E2,6.033200964E-1,-7.509619993E-1,-2.038506607E0,2.254650361E0
2.366272340E2,2.829929584E-1,-6.207181942E-1,-1.021033781E0,1.227960126E0
2.366372380E2,2.136432266E-1,-3.200602126E-1,-8.087649420E-1,8.956465259E-1
2.366472420E2,2.295745504E-1,1.192299896E-1,-5.149984887E-1,5.763191026E-1
2.366572460E2,3.138226953E-1,5.486629558E-1,-3.012216532E-1,7.001786968E-1
2.366672500E2,7.542253304E-1,1.044847736E0,3.973329216E-2,1.289240619E0
2.366772530E2,1.035419978E0,1.305806631E0,4.702134946E-1,1.731567561E0
2.366872570E2,1.243543725E0,1.305094441E0,9.469162291E-1,2.036252155E0
2.366972610E2,1.467951676E0,1.081540768E0,1.257262755E0,2.214796196E0
2.367072650E2,1.578124913E0,7.993459547E-1,1.324840488E0,2.210120928E0
2.367172690E2,1.624976021E0,6.269612664E-1,6.654865238E-1,1.864537425E0
2.367272730E2,2.016019093E0,6.955011588E-1,-1.003895884E0,2.357087565E0
2.367372770E2,2.600296854E0,8.352876198E-1,-3.289727141E0,4.275693371E0
2.367472800E2,2.970046121E0,5.757741559E-1,-6.018709810E0,6.736286634E0
2.367572840E2,3.528040940E0,-1.354413950E-1,-8.301855733E0,9.021431475E0
2.367672880E2,4.853110054E0,-2.423770291E-1,-6.939344559E0,8.471477246E0
2.367772920E2,6.146222965E0,3.162530905E-1,-3.798539568E0,7.232217890E0
2.367872960E2,6.509216359E0,7.848343349E-1,-1.106644619E0,6.649099552E0
2.367973000E2,6.544722991E0,8.200632244E-1,4.359128505E-2,6.596044491E0
2.368073040E2,6.826094517E0,-9.311983287E-2,-1.395256752E-1,6.828155319E0
2.368173080E2,6.981871358E0,-1.860548937E0,-7.535990936E-1,7.264714833E0
2.368273110E2,6.695646644E0,-3.915993758E0,-1.476395640E0,7.895975885E0
2.368373150E2,5.391049801E0,-5.831432848E0,-3.915714554E0,8.854481774E0
2.368473190E2,3.265154802E0,-6.774092889E0,-9.159355756E0,1.185088048E1
2.368573230E2,1.497045667E0,-6.997487517E0,-1.378953311E1,1.553567510E1
2.368673270E2,9.367511371E-1,-6.930092509E0,-1.235462639E1,1.419649528E1
2.368773310E2,3.849341932E-1,-6.303153462E0,-7.214787592E0,9.588069561E0
2.368873350E2,-8.008548287E-1,-5.484084849E0,-3.942933050E0,6.801711265E0
2.368973380E2,-1.563401332E0,-4.711958853E0,-1.980518161E0,5.345019377E0
2.369073420E2,-2.078340179E0,-4.171126488E0,4.003670418E-1,4.677401827E0
2.369173460E2,-1.826425171E0,-3.500097097E0,2.548915908E0,4.699306428E0
2.369273500E2,-9.756661114E-1,-3.372411448E0,3.900774626E0,5.247963988E0
2.369373540E2,-9.437774438E-1,-3.817330180E0,4.621318240E0,6.067891548E0
2.369473580E2,-1.157006688E0,-4.388503162E0,4.803471286E0,6.608400781E0
2.369573620E2,-1.468544291E0,-5.038591336E0,4.650837908E0,7.012440248E0
2.369673650E2,-1.822947540E0,-5.623044514E0,4.243944204E0,7.276869502E0
2.369773690E2,-1.920387881E0,-5.815575199E0,3.481764321E0,7.044961838E0
2.369873730E2,-1.961730034E0,-5.605090638E0,2.651607049E0,6.503571767E0
2.369973770E2,-1.984334785E0,-4.994906203E0,2.078995067E0,5.762715767E0
2.370073810E2,-2.001859475E0,-4.066618034E0,1.669970638E0,4.830489159E0
2.370173850E2,-2.329687714E0,-3.131383957E0,1.087076912E0,4.051511636E0
2.370273890E2,-2.884192330E0,-2.140211322E0,9.329513240E-1,3.710723389E0
2.370373930E2,-3.035516517E0,-1.051860886E0,1.386152783E0,3.498884306E0
2.370473960E2,-3.066168206E0,-1.575520563E-1,2.348721570E0,3.865579275E0
2.370574000E2,-2.765374569E0,8.317985862E-1,2.999408791E0,4.163608830E0
2.370674040E2,-2.249306040E0,1.823281708E0,2.627165102E0,3.909696961E0
2.370774080E2,-1.413399493E0,2.690305676E0,1.879246286E0,3.573095207E0
2.370874120E2,-8.499726096E-1,3.091216509E0,1.798828068E0,3.676119606E0
2.370974160E2,-6.190356579E-1,3.174192592E0,2.272496097E0,3.952586782E0
2.371074200E2,-5.560833648E-1,3.042382903E0,2.999499715E0,4.308401209E0
2.371174230E2,-3.171354353E-1,2.935570645E0,3.750154151E0,4.773029023E0
2.371274270E2,5.069155902E-2,2.759949523E0,4.340466824E0,5.143884063E0
2.371374310E2,1.722852856E-1,2.519724269E0,5.131217079E0,5.719097947E0
2.371474350E2,-3.003428167E-1,2.376195005E0,5.504768790E0,6.003248116E0
2.371574390E2,-1.680431306E0,2.228573275E0,5.654425936E0,6.305784716E0
2.371674430E2,-2.741034072E0,2.272632045E0,6.060270649E0,7.028869364E0
2.371774473E2,-3.410035650E0,2.494525693E0,5.952038687E0,7.299162014E0
2.371874503E2,-3.812556514E0,2.825474006E0,5.468445302E0,7.240358040E0
2.371974543E2,-4.246222279E0,3.144732565E0,5.103517649E0,7.346130883E0
2.372074583E2,-4.667293142E0,3.422715629E0,4.897218525E0,7.581646051E0
2.372174623E2,-5.036982182E0,3.565462536E0,4.913579035E0,7.888407414E0
2.372274663E2,-5.268229036E0,3.594845964E0,5.010117735E0,8.110390521E0
2.372374703E2,-5.395895389E0,3.523532152E0,4.996214225E0,8.154331515E0
2.372474743E2,-5.426646481E0,3.332097235E0,4.782389443E0,7.963831540E0
2.372574783E2,-5.444653566E0,2.972319810E0,4.299719332E0,7.547617097E0
2.372674813E2,-5.435977467E0,2.686439497E0,3.614775321E0,7.059278208E0
2.372774853E2,-5.160818024E0,2.408811359E0,2.830795849E0,6.360017294E0
2.372874893E2,-4.642377279E0,2.148462328E0,1.970404963E0,5.481792854E0
2.372974933E2,-4.029157554E0,1.768446520E0,1.006589111E0,4.513838204E0
2.373074973E2,-3.193842452E0,1.161159965E0,-1.891043629E-1,3.403627849E0
2.373175013E2,-2.209937614E0,2.038216585E-1,-1.945160341E0,2.951104247E0
2.373275053E2,-8.267202795E-1,-1.076098765E0,-5.407819616E0,5.575479169E0
2.373375083E2,2.077197633E0,-2.553517082E0,-1.225929690E1,1.269352433E1
2.373475123E2,7.134132854E0,-3.678204455E0,-1.810882103E1,1.980793878E1
2.373575163E2,1.142710596E1,-5.047682002E0,-1.668212146E1,2.084108972E1
2.373675203E2,1.141415087E1,-7.590719705E0,-1.319605476E1,1.902728900E1
2.373775243E2,9.288580976E0,-9.250181726E0,-1.243066826E1,1.806557810E1
2.373875283E2,8.373204628E0,-8.109349022E0,-1.231684285E1,1.695808701E1
2.373975323E2,8.153920008E0,-4.984304616E0,-1.038647348E1,1.411412539E1
2.374075353E2,6.427854107E0,-1.867340478E0,-7.091998987E0,9.751959727E0
2.374175393E2,4.731141229E0,6.317869735E-1,-3.642841664E0,6.004427324E0
2.374275433E2,3.232931089E0,2.187558566E0,4.117024541E-2,3.903709889E0
2.374375473E2,1.104500737E0,2.833829677E0,3.922854881E0,4.963799244E0
2.374475513E2,-1.552966391E0,1.732513626E0,7.397417187E0,7.754681754E0
2.374575553E2,-4.315936000E0,-9.997276962E-1,9.144181062E0,1.016084673E1
2.374675593E2,-6.203404641E0,-3.165314180E0,8.864218715E0,1.127279098E1
2.374775623E2,-6.837089621E0,-3.979198651E0,9.344390895E0,1.224326172E1
2.374875663E2,-6.387962648E0,-3.947548258E0,1.045550688E1,1.287271643E1
2.374975703E2,-5.161568806E0,-4.186755511E0,9.442065125E0,1.154657127E1
2.375075743E2,-2.990043013E0,-4.588450456E0,7.436975355E0,9.235953510E0
2.375175783E2,-5.570899630E-1,-5.167868012E0,5.178612270E0,7.337249761E0
2.375275823E2,2.328712398E0,-4.962217344E0,-1.630870306E-1,5.483894582E0
2.375375863E2,2.546206309E0,-3.093144920E0,-2.639965242E0,4.797929610E0
2.375475893E2,2.214232394E-1,-1.411607321E0,-1.871705425E0,2.354770621E0
2.375575933E2,-2.162571367E0,-1.049838334E-1,-1.537220131E0,2.655330912E0
2.375675973E2,-4.447022681E0,1.638196868E0,-1.876710641E-1,4.742880995E0
2.375776013E2,-5.410352629E0,2.853371072E0,2.187378033E0,6.496019143E0
2.375876053E2,-5.564206322E0,3.178441179E0,3.597380147E0,7.348743038E0
2.375976093E2,-5.434497537E0,2.911863694E0,3.931980046E0,7.312535862E0
2.376076133E2,-4.707980407E0,2.666696958E0,4.009863789E0,6.734638802E0
2.376176163E2,-3.738478138E0,2.486530795E0,3.591007851E0,5.749294876E0
2.376276203E2,-2.684797014E0,2.018013285E0,3.450779926E0,4.815432973E0
2.376376243E2,-1.192089689E0,9.617897916E-1,3.756143746E0,4.056443427E0
2.376476283E2,3.717709413E-1,-5.190298516E-1,3.549769778E0,3.606725814E0
2.376576323E2,1.921843837E0,-1.523906021E0,3.307337201E0,4.117554208E0
2.376676363E2,3.681341778E0,-2.097792111E0,4.095375810E0,5.892801715E0
2.376776403E2,5.493531026E0,-2.773872328E0,7.809779792E0,9.943133873E0
2.376876443E2,6.838587677E0,-2.011348629E0,8.709394970E0,1.125457087E1
2.376976473E2,7.414146656E0,-6.433896035E-1,5.808095441E0,9.440206219E0
2.377076513E2,6.804966772E0,3.059543896E-1,2.217189331E0,7.163596121E0
2.377176553E2,6.136572136E0,1.408273239E0,-6.405397437E-1,6.328589278E0
2.377276593E2,4.610808162E0,2.802489186E0,-4.232326371E0,6.857556712E0
2.377376633E2,2.476732031E0,3.717739819E0,-8.301808956E0,9.427397459E0
2.377476673E2,8.698566511E-1,3.894104122E0,-1.044318563E1,1.117948226E1
2.377576713E2,1.052228676E0,3.840222030E0,-8.518540097E0,9.403191788E0
2.377676743E2,1.668719626E0,3.668567659E0,-5.703864729E0,6.984059471E0
2.377776783E2,1.877368453E0,3.063145196E0,-2.910514741E0,4.623685419E0
2.377876823E2,1.587303287E0,1.849281937E0,-5.431971247E-1,2.496885766E0
2.377976863E2,1.239644217E0,8.826331097E-1,3.849748313E-2,1.522248681E0
2.378076903E2,7.263209555E-1,2.124632585E-1,4.557743803E-2,7.581293223E-1
2.378176943E2,-3.187372801E-1,-2.947020078E-1,6.990264452E-1,8.228491345E-1
2.378276983E2,-1.129859819E0,-2.341868341E-1,1.170028437E0,1.643287324E0
2.378377013E2,-1.535198456E0,1.051200736E-1,1.017158100E0,1.844585355E0
2.378477053E2,-1.649323242E0,4.773070443E-1,1.026010931E0,2.000196890E0
2.378577093E2,-1.595043831E0,7.444873774E-1,1.207145100E0,2.134391148E0
2.378677133E2,-1.501308579E0,1.106131234E0,1.459326886E0,2.367929204E0
2.378777173E2,-1.386028091E0,1.431298404E0,1.506661267E0,2.497942586E0
2.378877213E2,-1.291703732E0,1.598539882E0,1.090452510E0,2.326567205E0
2.378977253E2,-1.231372161E0,1.621087915E0,5.326450932E-1,2.104260968E0
2.379077283E2,-1.047646213E0,1.501966683E0,-6.601214111E-2,1.832436659E0
2.379177323E2,-7.623690400E-1,1.139235245E0,-6.365255570E-1,1.511366362E0
2.379277363E2,-5.126151636E-1,5.219353330E-1,-1.067258944E0,1.293921347E0
2.379377403E2,-2.873839250E-1,-2.216065496E-1,-1.451649638E0,1.496324048E0
2.379477443E2,-1.527029604E-2,-1.029314607E0,-1.619790125E0,1.919229479E0
2.379577483E2,2.774737716E-1,-2.002075530E0,-1.292337570E0,2.399048669E0
2.379677523E2,5.105221528E-1,-3.034947583E0,-1.233266074E0,3.315491654E0
2.379777553E2,1.366361566E0,-3.366275380E0,-2.815033510E0,4.595994727E0
2.379877593E2,2.725944455E0,-2.750711507E0,-5.526063765E0,6.747930623E0
2.379977633E2,4.221500251E0,-2.124458338E0,-7.846751152E0,9.160015897E0
2.380077673E2,5.331947899E0,-1.746348138E0,-8.271695795E0,9.995016336E0
2.380177713E2,5.379841858E0,-1.386330392E0,-7.064632849E0,8.987416072E0
2.380277753E2,4.852135031E0,-1.355176427E0,-4.795249224E0,6.955151517E0
2.380377793E2,4.481463366E0,-1.939909102E0,-2.835757504E0,5.646971033E0
2.380477823E2,4.711905059E0,-2.640111423E0,-2.580329490E0,5.985844793E0
2.380577863E2,5.632608805E0,-3.082918725E0,-3.790889071E0,7.456641990E0
2.380677903E2,6.882345316E0,-3.213024536E0,-5.247274954E0,9.231689886E0
2.380777943E2,8.098977231E0,-2.719326577E0,-6.281698859E0,1.060414588E1
2.380877983E2,8.105805609E0,-1.855456597E0,-6.675506494E0,1.066345116E1
2.380978023E2,7.506774153E0,-1.216071167E0,-5.600925082E0,9.444620111E0
2.381078063E2,7.196567084E0,-9.885256004E-1,-3.884428734E0,8.237508558E0
2.381178093E2,7.208387230E0,-1.215071878E0,-3.035934593E0,7.915437131E0
2.381278133E2,7.037177247E0,-1.843413672E0,-2.911408780E0,7.835581578E0
2.381378173E2,5.803578467E0,-2.980267346E0,-2.430943070E0,6.962255431E0
2.381478213E2,4.230540924E0,-3.635271274E0,-9.284893137E-1,5.654623431E0
2.381578253E2,3.073137210E0,-3.636892707E0,1.126944398E0,4.892970933E0
2.381678293E2,2.226382616E0,-3.698155739E0,2.825358231E0,5.159048804E0
2.381778334E2,1.558558375E0,-4.087686721E0,3.917569583E0,5.872447392E0
2.381878374E2,8.535975909E-1,-4.712668120E0,4.577436056E0,6.625012491E0
2.381978404E2,2.337591103E-1,-5.161848888E0,5.086182994E0,7.250419623E0
2.382078444E2,-4.921630651E-2,-5.079633527E0,5.167866257E0,7.246512311E0
2.382178484E2,-2.497339958E-1,-4.941262093E0,5.176148254E0,7.160373515E0
2.382278524E2,-6.167406258E-1,-4.882328591E0,5.233172640E0,7.183564390E0
2.382378564E2,-1.096988820E0,-4.901019216E0,5.416016243E0,7.386244361E0
2.382478604E2,-1.626408881E0,-4.636442648E0,5.759984550E0,7.570946328E0
2.382578644E2,-2.284266542E0,-4.214968911E0,5.900322404E0,7.602475980E0
2.382678674E2,-2.622144391E0,-3.438303137E0,6.279900255E0,7.624612573E0
2.382778714E2,-2.741272639E0,-1.894296142E0,6.038158818E0,6.896542284E0
2.382878754E2,-3.055878569E0,-3.273534447E-1,5.517716864E0,6.315912721E0
2.382978794E2,-3.214600360E0,1.129325969E0,5.113371962E0,6.144559011E0
2.383078834E2,-2.405480492E0,2.646441618E0,3.673141351E0,5.126593120E0
2.383178874E2,-3.409113836E-1,3.919098630E0,-8.266267240E-1,4.019809247E0
2.383278914E2,1.441111494E0,4.781748295E0,-4.261681148E0,6.565351880E0
2.383378944E2,1.029114925E0,4.307447305E0,-1.330474280E0,4.624212541E0
2.383478984E2,2.340669662E-1,3.637360484E0,2.201914650E0,4.258357284E0
2.383579024E2,-1.496539298E-1,3.006479244E0,4.701289731E0,5.582422313E0
2.383679064E2,-3.839574158E-3,2.450558140E0,6.706579183E0,7.140269902E0
2.383779104E2,-2.319181144E-2,1.910808095E0,7.986098487E0,8.211546412E0
2.383879144E2,-5.073775202E-1,1.572071291E0,8.462039037E0,8.621771555E0
2.383979184E2,-1.786722577E0,1.644076243E0,8.090661321E0,8.447139449E0
2.384079214E2,-3.151675257E0,2.047733513E0,7.603335657E0,8.481567224E0
2.384179254E2,-4.036824716E0,2.385866300E0,7.390083025E0,8.752236223E0
2.384279294E2,-4.654525747E0,2.694857149E0,7.295187392E0,9.063477482E0
2.384379334E2,-5.167670376E0,3.001699730E0,7.369600228E0,9.488204567E0
2.384479374E2,-5.709576874E0,3.291939728E0,7.303448339E0,9.837504403E0
2.384579414E2,-6.085975594E0,3.564722278E0,7.125605274E0,1.002599593E1
2.384679454E2,-6.537260774E0,3.752589224E0,6.785517763E0,1.014203903E1
2.384779484E2,-7.052285868E0,3.938761062E0,6.380388749E0,1.029358709E1
2.384879524E2,-7.427989939E0,4.175746374E0,5.847083505E0,1.033442199E1
2.384979564E2,-7.694006091E0,4.267790319E0,5.323362433E0,1.028347954E1
2.385079604E2,-7.769467918E0,4.157041715E0,4.732916443E0,1.000230601E1
2.385179644E2,-7.529107593E0,3.768872550E0,3.796585721E0,9.236120646E0
2.385279684E2,-6.871314543E0,2.987469361E0,2.119113983E0,7.786564121E0
2.385379724E2,-5.676616119E0,1.485309720E0,-2.734210664E0,6.473486192E0
2.385479754E2,-2.786604640E0,-1.654063287E0,-1.467090030E1,1.502452683E1
2.385579794E2,5.577027512E0,-5.640663929E0,-3.456495462E1,3.546345180E1
2.385679834E2,1.817887418E1,-6.536151558E0,-3.015642533E1,3.581344346E1
2.385779874E2,2.103406491E1,-8.056972588E0,-6.544055239E0,2.345573177E1
2.385879914E2,1.577549898E1,-1.101398146E1,-1.142153883E0,1.927378196E1
2.385979954E2,7.008367431E0,-1.237488348E1,-4.310530249E0,1.486053923E1
2.386079994E2,3.221868742E0,-1.000865214E1,-5.355782905E0,1.179991382E1
2.386180024E2,2.660419387E0,-4.331938367E0,-4.455828588E0,6.760024389E0
2.386280064E2,1.991256719E0,1.063125547E0,-2.511230603E0,3.376628258E0
2.386380104E2,1.026157696E0,4.339520452E0,3.886293411E-2,4.459366289E0
2.386480144E2,-5.472672254E-1,5.735859523E0,2.267968598E0,6.192194074E0
2.386580184E2,-3.205625177E0,3.907739829E0,4.490923576E0,6.761276352E0
2.386680224E2,-5.642638534E0,-1.345233822E-1,5.787968155E0,8.084432047E0
2.386780264E2,-7.011893302E0,-4.286732959E0,6.283882209E0,1.034552574E1
2.386880294E2,-6.583959562E0,-7.572462943E0,7.494273975E0,1.252417107E1
2.386980334E2,-4.201811214E0,-8.852587434E0,7.618794526E0,1.241247565E1
2.387080374E2,-8.988459769E-1,-9.040867193E0,5.328340752E0,1.053263589E1
2.387180414E2,2.401113207E0,-7.802316406E0,1.926242405E0,8.387603694E0
2.387280454E2,3.030334422E0,-4.846876338E0,2.846907852E0,6.385923681E0
2.387380494E2,4.397573948E-1,-2.437787821E0,5.236241258E0,5.792617590E0
2.387480534E2,-1.592352943E0,-8.269477361E-1,5.603779693E0,5.884027303E0
2.387580564E2,-2.451218290E0,1.078458701E0,5.473465136E0,6.093469034E0
2.387680604E2,-3.062074571E0,3.010799167E0,5.001902397E0,6.592438084E0
2.387780644E2,-3.409812579E0,4.283559675E0,4.812336835E0,7.289327206E0
2.387880684E2,-3.464273838E0,4.743327411E0,5.014309019E0,7.722929696E0
2.387980724E2,-3.180580675E0,4.414051986E0,4.864230874E0,7.297992214E0
2.388080764E2,-2.844676262E0,3.668170633E0,4.557145633E0,6.505016152E0
2.388180804E2,-2.365127980E0,3.071092147E0,4.078438765E0,5.626641991E0
2.388280834E2,-1.723566509E0,2.239791158E0,3.498500222E0,4.497427014E0
2.388380874E2,-8.642009318E-1,1.207525461E0,2.883286597E0,3.243193270E0
2.388480914E2,3.807882249E-2,-1.786488104E-1,2.558375534E0,2.564888061E0
2.388580954E2,1.457749454E0,-1.432466093E0,2.218935310E0,3.016731093E0
2.388680994E2,2.945643351E0,-2.675559583E0,3.316199241E0,5.180020389E0
2.388781034E2,4.393594625E0,-3.600513085E0,5.403084540E0,7.839686904E0
2.388881074E2,5.291003941E0,-2.844053534E0,5.446578469E0,8.108549823E0
2.388981104E2,5.501305484E0,-9.727615070E-1,3.803872229E0,6.758703346E0
2.389081144E2,4.872549415E0,4.163322794E-1,1.362571401E0,5.076580659E0
2.389181184E2,3.791750366E0,1.394525850E0,-1.422201306E0,4.283074800E0
2.389281224E2,2.377869355E0,2.269205577E0,-4.318863993E0,5.427351363E0
2.389381264E2,1.064291774E0,2.753263816E0,-5.860149109E0,6.561594791E0
2.389481304E2,3.034734160E-1,3.169966809E0,-5.761369756E0,6.582869219E0
2.389581344E2,3.054029971E-2,3.239339930E0,-4.303658894E0,5.386625638E0
2.389681374E2,-1.873901054E-1,3.066074651E0,-2.489604676E0,3.953992952E0
2.389781414E2,-5.231231949E-1,2.478397903E0,-8.892259915E-1,2.684555253E0
2.389881454E2,-7.224910292E-1,1.779430515E0,-4.519093707E-2,1.921043587E0
2.389981494E2,-9.309205860E-1,1.126066146E0,1.526357174E-2,1.461119803E0
2.390081534E2,-1.407428316E0,4.635947388E-1,-3.272493643E-1,1.517519915E0
2.390181574E2,-1.646984648E0,-5.193496943E-3,-2.038494328E-1,1.659560181E0
2.390281614E2,-1.494746541E0,-1.020906311E-1,3.156312391E-2,1.498561294E0
2.390381644E2,-1.218054835E0,1.320535183E-2,-3.593032157E-1,1.270012111E0
2.390481684E2,-8.604581290E-1,1.537162828E-1,-5.551083416E-1,1.035452635E0
2.390581724E2,-5.934207603E-1,3.709432679E-1,-4.840699339E-1,8.509235029E-1
2.390681764E2,-3.918885791E-1,6.689992386E-1,-7.602435771E-1,1.085866905E0
